z0_10,thiopurine S-methyltransferase phenotyping,1
z0_10,thiopurine S-methyltransferase phenotyped,1
z0_10,thiopurine S-methyltransferase phenotypes,1
z0_10,thiopurine S-methyltransferase phenotype,1
z0_10,thiopurine S-methyltransferase testing,1
z0_10,thiopurine S-methyltransferase tests,1
z0_10,thiopurine S-methyltransferase test,1
z0_10,thiopurine S-methyltransferase deficiency testing,1
z0_10,thiopurine S-methyltransferase deficiency tests,1
z0_10,thiopurine S-methyltransferase deficiency test,1
z0_10,thiopurine S-methyltransferase blood testing,1
z0_10,thiopurine S-methyltransferase blood tests,1
z0_10,thiopurine S-methyltransferase blood test,1
z0_10,thiopurine S-methyltransferase deficiencies,1
z0_10,thiopurine S-methyltransferase deficiency,1
z0_11,tensor imaging,1
z0_11,tensor,1
z0_12,turn-keys,1
z0_12,turn-key,1
z0_12,turnkeys,1
z0_12,turnkey,1
z0_13,tegumentary complaints,1
z0_13,tegumentary complaint,1
z0_13,tegumentary changes,1
z0_13,tegumentary change,1
z0_13,tegumentary,1
z0_14,tracheostomy airway management,1
z0_14,tracheostomy airway,1
z0_15,technicolor lights,1
z0_15,technicolor visual symptoms,1
z0_15,technicolor,1
z0_16,30 milligrams tablets,1
z0_16,30 milligram tablets,1
z0_16,30 mgs tablets,1
z0_16,30 mg tablets,1
z0_16,30mg tablets,1
z0_16,30 milligrams tablet,1
z0_16,30 milligram tablet,1
z0_16,30 mgs tablet,1
z0_16,30 mg tablet,1
z0_16,30mg tablet,1
z0_16,30 milligrams tabs,1
z0_16,30 milligram tabs,1
z0_16,30 mgs tabs,1
z0_16,30 mg tabs,1
z0_16,30mg tabs,1
z0_16,30 milligrams tab,1
z0_16,30 milligram tab,1
z0_16,30 mgs tab,1
z0_16,30 mg tab,1
z0_16,30mg tab,1
z0_16,30 milligrams caplets,1
z0_16,30 milligram caplets,1
z0_16,30 mgs caplets,1
z0_16,30 mg caplets,1
z0_16,30mg caplets,1
z0_16,30 milligrams caplet,1
z0_16,30 milligram caplet,1
z0_16,30 mgs caplet,1
z0_16,30 mg caplet,1
z0_16,30mg caplet,1
z0_16,30 milligrams caps,1
z0_16,30 milligram caps,1
z0_16,30 mgs caps,1
z0_16,30 mg caps,1
z0_16,30mg caps,1
z0_16,30 milligrams cap,1
z0_16,30 milligram cap,1
z0_16,30 mgs cap,1
z0_16,30 mg cap,1
z0_16,30mg cap,1
z0_16,30 milligrams capsules,1
z0_16,30 milligram capsules,1
z0_16,30 mgs capsules,1
z0_16,30 mg capsules,1
z0_16,30mg capsules,1
z0_16,30 milligrams capsule,1
z0_16,30 milligram capsule,1
z0_16,30 mgs capsule,1
z0_16,30 mg capsule,1
z0_16,30mg capsule,1
z0_16,30 milligrams pills,1
z0_16,30 milligram pills,1
z0_16,30 mgs pills,1
z0_16,30 mg pills,1
z0_16,30mg pills,1
z0_16,30 milligrams pill,1
z0_16,30 milligram pill,1
z0_16,30 mgs pill,1
z0_16,30 mg pill,1
z0_16,30mg pill,1
z0_17,tomato bisques,1
z0_17,tomato bisque,1
z0_17,bisques,1
z0_17,bisque,1
z0_18,tiRNAAla,1
z0_18,tiRNA-Ala,1
z0_18,tiRNA,1
z0_19,TNmAS-MAL,1
z0_19,total numeric-transformed modified Ashworth Scale score of the most affected limb,1
z0_19,total numeric-transformed modified Ashworth Scale score of most affected limb,1
z0_19,"total numeric-transformed modified Ashworth Scale score, most affected limb",1
z0_20,traversable ileal stricture,1
z0_20,ileal stricture,1
z0_21,tornado,1
z0_21,tornadoes,1
z0_21,tornados,1
z0_21,natural disaster,1
z0_22,tammar wallabies,1
z0_22,tammar wallaby,1
z0_22,tammar,1
z0_23,TCTMD,1
z0_23,TCT-MD,1
z0_23,Transcatheter Cardiovascular Therapeutics MD,1
z0_23,Transcatheter Cardiovascular Therapeutics,1
z0_24,tachykinin peptides,1
z0_24,tachykinin peptide,1
z0_24,tachykinins,1
z0_24,tachykinin,1
z0_25,Trikof D,1
z0_25,Trikof,1
z0_25,"dextromethorphan, guaifenesin, pseudoephedrine",1
z0_26,three way stopcock,1
z0_26,3 way stopcock,1
z0_26,stopcock,1
z0_27,tumorous tissues,1
z0_27,tumorous tissue,1
z0_27,tumorous,1
z0_28,toppingly,1
z0_28,extremely well,1
z0_28,very well,1
z0_29,Telecare Corporation,1
z0_29,Telecare,1
z0_29,health care company,1
z0_30,tapioca puddings,1
z0_30,tapioca pudding,1
z0_30,tapioca,1
z0_30,cassava,1
z0_31,TIMI 2 flow,1
z0_31,TIMI 2,1
z0_31,TIMI grade 2,1
z0_31,TIMI flow 2,1
z0_31,TIMI II flow,1
z0_31,TIMI II,1
z0_31,TIMI grade II,1
z0_31,TIMI flow II,1
z0_31,TIMI flow,1
z0_32,treacles,1
z0_32,treacle,1
z0_33,tracheoinnominate fistula,1
z0_33,TIAF,1
z0_33,tracheo-innominate fistula,1
z0_33,tracheal-innominate fistula,1
z0_33,trachea-innominate fistula,1
z0_34,tegumentary skin lesions,1
z0_34,tegumentary skin lesion,1
z0_35,Tityus pusillus,1
z0_35,T pusillus,1
z0_35,Tityus,1
z0_36,Tityus isabelceciliae,1
z0_36,scorpions,1
z0_36,scorpion,1
z0_37,Typocerus beetle,1
z0_37,Typocerus beetles,1
z0_37,beetle,1
z0_37,beetles,1
z0_38,Thelazia gulosa,1
z0_38,cattle eye worms,1
z0_38,cattle eye worm,1
z0_38,cattle eyeworms,1
z0_38,cattle eyeworm,1
z0_38,eye worms,1
z0_38,eye worm,1
z0_38,eyeworms,1
z0_38,eyeworm,1
z0_39,temporomandibular joint pathologies,1
z0_39,temporomandibular joint pathology,1
z0_39,TMJ pathologies,1
z0_39,TMJ pathology,1
z0_40,trastuzumab similars,1
z0_40,trastuzumab similar,1
z0_40,biosimilar trastuzumab,1
z0_40,bio-similar trastuzumab,1
z0_40,trastuzumab,1
z0_41,transfusion dependent anemia,1
z0_41,transfusion dependent,1
z0_41,anemia and transfusion,1
z0_41,transfusion and anemia,1
z0_42,TIMI 3 flow,1
z0_42,TIMI 3,1
z0_42,TIMI grade 3,1
z0_42,TIMI flow 3,1
z0_42,TIMI III flow,1
z0_42,TIMI III,1
z0_42,TIMI grade III,1
z0_42,TIMI flow III,1
z0_42,TIMI flow,1
z0_43,transannular strain,1
z0_43,transannular,1
z0_44,thalamogeniculate artery,1
z0_44,posterior cerebral artery,1
z0_44,thalamo-geniculate artery,1
z0_45,thesis,1
z0_45,theses,1
z0_46,Tityus stigmurus,1
z0_46,T stigmurus,1
z0_46,stigmurus,1
z0_47,transitional programs,1
z0_47,transitional program,1
z0_47,transition programs,1
z0_47,transition program,1
z0_48,total ischemic time,1
z0_48,total ischemia time,1
z0_48,overall ischemic time,1
z0_48,overall ischemia time,1
z0_48,ischemic time,1
z0_48,ischemia time,1
z0_49,thready pulses,1
z0_49,thready pulse,1
z0_50,thermoplasticized,1
z0_50,thermo-plasticized,1
z0_50,thermo-plastics,1
z0_50,thermo-plastic,1
z0_50,thermoplastics,1
z0_50,thermoplastic,1
z0_50,thermoplast,1
z0_50,thermoplasten,1
z0_51,3 grams tablets,1
z0_51,3 gram tablets,1
z0_51,3 g tablets,1
z0_51,3g tablets,1
z0_51,3000 milligrams tablets,1
z0_51,3000 milligram tablets,1
z0_51,3000 mgs tablets,1
z0_51,3000 mg tablets,1
z0_51,3000mg tablets,1
z0_51,3 grams tablet,1
z0_51,3 gram tablet,1
z0_51,3 g tablet,1
z0_51,3g tablet,1
z0_51,3000 milligrams tablet,1
z0_51,3000 milligram tablet,1
z0_51,3000 mgs tablet,1
z0_51,3000 mg tablet,1
z0_51,3000mg tablet,1
z0_51,3 grams tabs,1
z0_51,3 gram tabs,1
z0_51,3 g tabs,1
z0_51,3g tabs,1
z0_51,3000 milligrams tabs,1
z0_51,3000 milligram tabs,1
z0_51,3000 mgs tabs,1
z0_51,3000 mg tabs,1
z0_51,3000mg tabs,1
z0_51,3 grams tab,1
z0_51,3 gram tab,1
z0_51,3 g tab,1
z0_51,3g tab,1
z0_51,3000 milligrams tab,1
z0_51,3000 milligram tab,1
z0_51,3000 mgs tab,1
z0_51,3000 mg tab,1
z0_51,3000mg tab,1
z0_51,3 grams caplets,1
z0_51,3 gram caplets,1
z0_51,3 g caplets,1
z0_51,3g caplets,1
z0_51,3000 milligrams caplets,1
z0_51,3000 milligram caplets,1
z0_51,3000 mgs caplets,1
z0_51,3000 mg caplets,1
z0_51,3000mg caplets,1
z0_51,3 grams caplet,1
z0_51,3 gram caplet,1
z0_51,3 g caplet,1
z0_51,3g caplet,1
z0_51,3000 milligrams caplet,1
z0_51,3000 milligram caplet,1
z0_51,3000 mgs caplet,1
z0_51,3000 mg caplet,1
z0_51,3000mg caplet,1
z0_51,3 grams caps,1
z0_51,3 gram caps,1
z0_51,3 g caps,1
z0_51,3g caps,1
z0_51,3000 milligrams caps,1
z0_51,3000 milligram caps,1
z0_51,3000 mgs caps,1
z0_51,3000 mg caps,1
z0_51,3000mg caps,1
z0_51,3 grams cap,1
z0_51,3 gram cap,1
z0_51,3 g cap,1
z0_51,3g cap,1
z0_51,3000 milligrams cap,1
z0_51,3000 milligram cap,1
z0_51,3000 mgs cap,1
z0_51,3000 mg cap,1
z0_51,3000mg cap,1
z0_51,3 grams capsules,1
z0_51,3 gram capsules,1
z0_51,3 g capsules,1
z0_51,3g capsules,1
z0_51,3000 milligrams capsules,1
z0_51,3000 milligram capsules,1
z0_51,3000 mgs capsules,1
z0_51,3000 mg capsules,1
z0_51,3000mg capsules,1
z0_51,3 grams capsule,1
z0_51,3 gram capsule,1
z0_51,3 g capsule,1
z0_51,3g capsule,1
z0_51,3000 milligrams capsule,1
z0_51,3000 milligram capsule,1
z0_51,3000 mgs capsule,1
z0_51,3000 mg capsule,1
z0_51,3000mg capsule,1
z0_51,3 grams pills,1
z0_51,3 gram pills,1
z0_51,3 g pills,1
z0_51,3g pills,1
z0_51,3000 milligrams pills,1
z0_51,3000 milligram pills,1
z0_51,3000 mgs pills,1
z0_51,3000 mg pills,1
z0_51,3000mg pills,1
z0_51,3 grams pill,1
z0_51,3 gram pill,1
z0_51,3 g pill,1
z0_51,3g pill,1
z0_51,3000 milligrams pill,1
z0_51,3000 milligram pill,1
z0_51,3000 mgs pill,1
z0_51,3000 mg pill,1
z0_51,3000mg pill,1
z0_52,triscaphe joint space narrowing,1
z0_52,triscaphe joint space,1
z0_52,triscaphe joint,1
z0_53,Tabebuia impetiginosa,1
z0_53,T impetiginosa,1
z0_53,impetiginosa,1
z0_54,T2Bacteria Panel,1
z0_54,T2Bacteria,1
z0_54,T2 Biosystems,1
z0_55,tacrolimus and pimecrolimus,1
z0_55,tacrolimus & pimecrolimus,1
z0_55,pimecrolimus and tacrolimus,1
z0_55,pimecrolimus & tacrolimus,1
z0_55,tacrolimus,2
z0_55,pimecrolimus,2
z0_56,Tityus intermedius,1
z0_56,scorpions,1
z0_56,scorpion,1
z0_57,tangerine juices,1
z0_57,tangerine juice,1
z0_57,juice,1
z0_58,TP53 R248G,1
z0_58,TP53,1
z0_59,tofacitinib,1
z0_59,tofa,1
z0_59,Xeljanz,1
z0_59,JAK inhibitor,1
z0_59,xeljanx,3
z0_60,day +20,1
z0_60,days +20,1
z0_60,+20 day,1
z0_60,+20 days,1
z0_60,day +twenty,1
z0_60,days +twenty,1
z0_60,#NAME?,1
z0_60,#NAME?,1
z0_60,day 20,1
z0_60,days 20,1
z0_60,20 day,1
z0_60,20 days,1
z0_60,day twenty,1
z0_60,days twenty,1
z0_60,twenty day,1
z0_60,twenty days,1
z0_60,20th day,1
z0_60,20th days,1
z0_60,twentieth day,1
z0_60,twentieth days,1
z0_61,toe neuropathy,1
z0_61,neuropathy of his toes,1
z0_61,neuropathy of her toes,1
z0_61,neuropathy of the toes,1
z0_61,neuropathy of toes,1
z0_61,peripheral neuropathy,1
z0_62,trapdoor edema,1
z0_62,trapdoor,1
z0_63,day +34,1
z0_63,days +34,1
z0_63,+34 day,1
z0_63,+34 days,1
z0_63,day +thirty-four,1
z0_63,days +thirty-four,1
z0_63,#NAME?,1
z0_63,#NAME?,1
z0_63,day 34,1
z0_63,days 34,1
z0_63,34 day,1
z0_63,34 days,1
z0_63,day thirty-four,1
z0_63,days thirty-four,1
z0_63,thirty-four day,1
z0_63,thirty-four days,1
z0_63,34th day,1
z0_63,34th days,1
z0_63,thirty-fourth day,1
z0_63,thirty-fourth days,1
z0_64,triacetyl-uridine,1
z0_64,triacetyluridine,1
z0_64,uridine,1
z0_65,thymomas,1
z0_65,thymoma,1
z0_65,thymus cancer,1
z0_65,cancer,1
z0_65,thymus,2
z0_65,thyoma,3
z0_65,thmoma,3
z0_65,thymomo,3
z0_66,talo-navicular joints,1
z0_66,talo-navicular joint,1
z0_66,talonavicular joints,1
z0_66,talonavicular joint,1
z0_66,talonavicular,1
z0_67,Trichophyton mentagrophytes,1
z0_67,tinea curries,1
z0_68,telepharmacy,1
z0_68,tele-pharmacy,1
z0_68,telemedicine,1
z0_69,trapezium secundarium,1
z0_69,secundarium,1
z0_70,tricuspid atresia repair,1
z0_70,tricuspid atresia surgery,1
z0_70,repair of tricuspid atresia,1
z0_70,repaired tricuspid atresia,1
z0_70,surgery for tricuspid atresia,1
z0_70,tricuspid atresia,2
z0_71,thebaine,1
z0_71,paramorphine,1
z0_71,codeine methyl enol ether,1
z0_71,opiate alkaloi,1
z0_71,opiate,1
z0_72,Beyond Tangy Tangerine,1
z0_72,Tangy Tangerine,1
z0_72,Tangy,1
z0_73,transcartilage,1
z0_73,trans-cartilage,1
z0_74,Tenar DM,1
z0_74,guaifenesin,1
z0_75,Th17 pathway,1
z0_75,Th17,1
z0_76,T2 hypointensity of the basal ganglia,1
z0_76,T2 hypointensity of basal ganglia,1
z0_76,T2 hypointensity in the basal ganglia,1
z0_76,T2 hypointensity in basal ganglia,1
z0_76,T2 hypointense basal ganglia,1
z0_76,basal ganglia T2 hypointensity,1
z0_76,T2 hypointensity,1
z0_76,T2 hypointense,1
z0_77,"Troponin, Point of Care",1
z0_77,"Troponin, POC",1
z0_77,TROPONINIPOC,1
z0_77,troponin levels,1
z0_77,troponin level,1
z0_77,troponin tests,1
z0_77,troponin test,1
z0_77,troponins,1
z0_78,right tibial tuberosity avulsion fractures,1
z0_78,right tibial tuberosity avulsion fracture,1
z0_78,avulsion fractures of the right tibial tuberosity,1
z0_78,avulsion fractures of right tibial tuberosity,1
z0_78,avulsion fracture of the right tibial tuberosity,1
z0_78,avulsion fracture of right tibial tuberosity,1
z0_78,tibial tuberosity avulsion fracture,1
z0_79,Tsukamurella pulmonis,1
z0_79,T pulmonis,1
z0_79,pulmonis,1
z0_80,triparetic cerebral palsies,1
z0_80,triparetic cerebral palsy,1
z0_80,triparetic CP,1
z0_80,triparetic,1
z0_81,total synovectomy,1
z0_81,total synovectomies,1
z0_81,synovectomy,1
z0_81,synovectomies,1
z0_82,Tyrer-Cuzick,1
z0_82,Tyrer,1
z0_83,tympanomastoid groove areas,1
z0_83,tympanomastoid groove area,1
z0_83,tympanomastoid grooves,1
z0_83,tympanomastoid groove,1
z0_83,tympanomastoid,1
z0_84,transformable,1
z0_84,transformability,1
z0_84,transformative,1
z0_84,transformational,1
z0_84,transformations,1
z0_84,transformation,1
z0_84,transforming,1
z0_84,transformed,1
z0_84,transforms,1
z0_84,transform,1
z0_84,tranformation,3
z0_84,tranformed,3
z0_85,TP53 R337H mutation,1
z0_85,TP53 mutation,1
z0_85,R337H mutation,1
z0_85,TP53,1
z0_85,R337H,1
z0_86,Tremin,1
z0_86,trihexyphenidyl,1
z0_87,transcortical resections,1
z0_87,transcortical resection,1
z0_87,transcortical,1
z0_88,tonic-clonic,1
z0_88,clonic-tonic,1
z0_88,tonicoclonic,1
z0_88,clonicotonic,1
z0_89,Tityus thelyacanthus,1
z0_89,T thelyacanthus,1
z0_89,thelyacanthus,1
z0_90,gastrostomy tube resiting,1
z0_90,g tube resiting,1
z0_90,tube resiting,1
z0_90,resiting,1
z0_91,transvestic disorders,1
z0_91,transvestic disorder,1
z0_91,transvestic,1
z0_92,typical pentad,1
z0_92,classic pentad,1
z0_92,pentad,1
z0_93,tractional,1
z0_93,traction,1
z0_94,thoracoscopic wedge resections,1
z0_94,thoracoscopic wedge excisions,1
z0_94,thoracoscopic wedge excision,1
z0_94,thoracoscopic wedge resection,1
z0_94,thoracoscopic removal,1
z0_94,thoracoscopic resections,1
z0_94,thoracoscopic resection,1
z0_94,thoracoscopic surgical resections,1
z0_94,thoracoscopic surgical resection,1
z0_94,thoracoscopic,1
z0_95,tidiness,1
z0_95,tidiest,1
z0_95,tidier,1
z0_95,tidying,1
z0_95,tidied,1
z0_95,tidies,1
z0_95,tidy,1
z0_96,transplantx3,1
z0_96,transplant x3,1
z0_96,transplant x 3,1
z0_96,three transplants,1
z0_96,3 transplants,1
z0_96,transplant,2
z0_97,TREX1 vasculopathy,1
z0_97,vasculopathy,1
z0_98,Tityus evandroi,1
z0_98,T evandroi,1
z0_98,evandroi,1
z0_99,transient receptor potential vanilloid-1,1
z0_99,transient receptor potential vanilloid,1
z0_99,TRPV-1,1
z0_99,TrpV1,1
z0_99,TRPV,1
z0_99,transient receptor potential cation channel subfamily V member 1,1
z0_99,transient receptor potential cation channel subfamily V member,1
z0_99,transient receptor potential cation channel subfamily V,1
z0_99,transient receptor potential cation channel,1
z0_99,capsaicin receptor,1
z0_99,vanilloid receptor 1,1
z0_99,vanilloid receptor,1
z0_100,trans-tracheal,1
z0_100,transtracheal,1
z0_101,Tronolane,1
z0_101,pramoxine/zinc oxide,1
z0_101,pramoxine,1
z0_102,tracheo-bronchial amyloidosis,1
z0_102,tracheobronchial amyloidosis,1
z0_102,amyloidosis,1
z0_103,taurocholic acid,1
z0_103,cholaic acid,1
z0_103,cholyltaurine,1
z0_103,acidum cholatauricum,1
z0_104,toruses,1
z0_104,toric,1
z0_104,torus,1
z0_104,tori,1
z0_105,total laser arytenoidectomies,1
z0_105,total laser arytenoidectomy,1
z0_105,laser arytenoidectomies,1
z0_105,laser arytenoidectomy,1
z0_106,Troxyca extended release,1
z0_106,Troxyca ER,1
z0_106,Troxyca,1
z0_106,naltrexone extended release,1
z0_106,naltrexone ER,1
z0_106,naltrexone hydrochloride,1
z0_106,naltrexone HCl,1
z0_106,naltrexone,1
z0_107,turbaned,1
z0_107,turbans,1
z0_107,turban,1
z0_108,T2W fat-sat,1
z0_108,T2W,1
z0_109,trans-nasal jejunostomies,1
z0_109,trans-nasal jejunostomy,1
z0_109,transnasal jejunostomies,1
z0_109,transnasal jejunostomy,1
z0_109,jejunostomies,1
z0_109,jejunostomy,1
z0_110,tear break up time,1
z0_110,break up time,1
z0_111,fractures of the right thumb,1
z0_111,fractures of right thumb,1
z0_111,fracture of the right thumb,1
z0_111,fracture of right thumb,1
z0_111,right thumb fractures,1
z0_111,right thumb fracture,1
z0_111,fracturing her right thumb,1
z0_111,fracturing his right thumb,1
z0_111,fracturing the right thumb,1
z0_111,fracturing right thumb,1
z0_111,fractured her right thumb,1
z0_111,fractured his right thumb,1
z0_111,fractured the right thumb,1
z0_111,fractured right thumb,1
z0_111,fractures her right thumb,1
z0_111,fractures his right thumb,1
z0_111,fractures the right thumb,1
z0_111,fractures right thumb,1
z0_111,fracture her right thumb,1
z0_111,fracture his right thumb,1
z0_111,fracture the right thumb,1
z0_111,fracture right thumb,1
z0_112,Trikafta,1
z0_112,tezacaftor,1
z0_113,traumatic cyclitic membranes,1
z0_113,traumatic cyclitic membrane,1
z0_113,cyclitic membrane,1
z0_113,cyclitic membranes,1
z0_113,cyclitic,1
z0_114,tibial varus derotational osteotomies,1
z0_114,tibial varus derotational osteotomy,1
z0_114,tibial varus derotational,1
z0_114,tibial derotational osteotomy,1
z0_114,tibial varus derotation osteotomies,1
z0_114,tibial varus derotation osteotomy,1
z0_114,tibial varus derotation,1
z0_114,tibial derotation osteotomy,1
z0_115,Tityus angelesae,1
z0_115,scorpions,1
z0_115,scorpion,1
z0_116,topiramate,1
z0_116,Topamax,1
z0_116,Trokendi XR,1
z0_116,Trokendi,1
z0_116,Topiragen,1
z0_116,TPM,1
z0_116,anticonvulsant,1
z0_117,Thibierge-Weissenbach syndrome,1
z0_117,Thibierge-Weissenbach disease,1
z0_117,Thibierge-Weissenbach,1
z0_117,scleroderma with calcinosis,1
z0_118,TGIF,1
z0_118,Thank God It's Friday,1
z0_118,Thank Goodness It's Friday,1
z0_118,Friday,2
z0_119,tooth-brushing,1
z0_119,toothbrushing,1
z0_119,tooth brushes,1
z0_119,tooth brush,1
z0_119,toothbrushes,1
z0_119,toothbrush,1
z0_119,brushing her teeth,1
z0_119,brushing his teeth,1
z0_119,brushing the teeth,1
z0_119,brushing teeth,1
z0_119,brushed her teeth,1
z0_119,brushed his teeth,1
z0_119,brushed the teeth,1
z0_119,brushed teeth,1
z0_119,brushes her teeth,1
z0_119,brushes his teeth,1
z0_119,brushes the teeth,1
z0_119,brushes teeth,1
z0_119,brush her teeth,1
z0_119,brush his teeth,1
z0_119,brush the teeth,1
z0_119,brush teeth,1
z0_119,bushed teeth,3
z0_120,tabacum,1
z0_120,homeopathic medicine,1
z0_121,tollable,1
z0_121,toll,1
z0_122,Teleogryllus bicoloripes,1
z0_122,T bicoloripes,1
z0_122,bicoloripes,1
z0_123,Tityus Lourençoi,1
z0_123,T Lourençoi,1
z0_123,Lourençoi,1
z0_124,"proteins, total",1
z0_124,"protein, total",1
z0_124,total proteins,1
z0_124,total protein,1
z0_124,TP,1
z0_124,protein,1
z0_125,TSH receptor blocking antibodies,1
z0_125,TSH receptor blocking antibody,1
z0_125,TSH receptor blocking Abs,1
z0_125,TSH receptor blocking Ab,1
z0_125,TSH receptor blocking,1
z0_125,TBAb,1
z0_125,TSBAb,1
z0_125,TBAbs,1
z0_125,TSBAbs,1
z0_126,Tityus septentrionalis,1
z0_126,scorpions,1
z0_126,scorpion,1
z0_127,left trapezia,1
z0_127,trapezia,1
z0_128,45 milligrams tablets,1
z0_128,45 milligram tablets,1
z0_128,45 mgs tablets,1
z0_128,45 mg tablets,1
z0_128,45mg tablets,1
z0_128,45 milligrams tablet,1
z0_128,45 milligram tablet,1
z0_128,45 mgs tablet,1
z0_128,45 mg tablet,1
z0_128,45mg tablet,1
z0_128,45 milligrams tabs,1
z0_128,45 milligram tabs,1
z0_128,45 mgs tabs,1
z0_128,45 mg tabs,1
z0_128,45mg tabs,1
z0_128,45 milligrams tab,1
z0_128,45 milligram tab,1
z0_128,45 mgs tab,1
z0_128,45 mg tab,1
z0_128,45mg tab,1
z0_128,45 milligrams caplets,1
z0_128,45 milligram caplets,1
z0_128,45 mgs caplets,1
z0_128,45 mg caplets,1
z0_128,45mg caplets,1
z0_128,45 milligrams caplet,1
